document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2023-0068,Energy performance of buildings (recast),EP text adopted,9,2023-03-14,P9_TA(2023)0068,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0068/TA-9-2023-0068-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0068/TA-9-2023-0068-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0033,https://data.europarl.europa.eu/eli/dl/proc/2021-0426,PE732.742,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0068
TA-9-2023-0045,Consultation on European Ombudsman Implementing Provisions,EP text adopted,9,2023-02-15,P9_TA(2023)0045,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0045/TA-9-2023-0045-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0045/TA-9-2023-0045-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0140,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0010,https://data.europarl.europa.eu/eli/dl/proc/2022-0903,PE737.457,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0045
TA-9-2023-0069,Data Act,EP text adopted,9,2023-03-14,P9_TA(2023)0069,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0069/TA-9-2023-0069-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0069/TA-9-2023-0069-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0031,https://data.europarl.europa.eu/eli/dl/proc/2022-0047,PE732.704,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0069
TA-9-2023-0082,EU-Azerbaijan relations,EP text adopted,9,2023-03-15,P9_TA(2023)0082,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0082/TA-9-2023-0082-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0082/TA-9-2023-0082-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18; http://publications.europa.eu/resource/authority/dir-eu-legal-act/11401040,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0037,https://data.europarl.europa.eu/eli/dl/proc/2021-2231,PE736.480,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0082
TA-9-2023-0065,Binding annual greenhouse gas emission reductions by Member States (Effort Sharing Regulation),EP text adopted,9,2023-03-14,P9_TA(2023)0065,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0065/TA-9-2023-0065-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0065/TA-9-2023-0065-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0163,https://data.europarl.europa.eu/eli/dl/proc/2021-0200,PE703.217,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0065
TA-9-2023-0053,"An EU strategy to boost industrial competitiveness, trade and quality jobs",EP text adopted,9,2023-02-16,P9_TA(2023)0053,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0053/TA-9-2023-0053-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0053/TA-9-2023-0053-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PIND,http://publications.europa.eu/resource/authority/dir-eu-legal-act/131010,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0107; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0107; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0108; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0110,https://data.europarl.europa.eu/eli/dl/proc/2023-2513,PE741.436,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0053
TA-9-2023-0015,The establishment of a tribunal on the crime of aggression against Ukraine,EP text adopted,9,2023-01-19,P9_TA(2023)0015,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0015/TA-9-2023-0015-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0015/TA-9-2023-0015-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0063; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0063; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0069; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0072; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0068; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0064,https://data.europarl.europa.eu/eli/dl/proc/2022-3017,PE741.383,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0015
TA-9-2023-0085,Cambodia: the case of opposition leader Kem Sokha,EP text adopted,9,2023-03-16,P9_TA(2023)0085,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0085/TA-9-2023-0085-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0085/TA-9-2023-0085-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0176; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0169; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0178; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0186; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0174; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0169; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0184,https://data.europarl.europa.eu/eli/dl/proc/2023-2589,PE744.085,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0085
TA-9-2023-0047,Council of Europe Convention on preventing and combating violence against women and domestic violence: EU accession,EP text adopted,9,2023-02-15,P9_TA(2023)0047,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0047/TA-9-2023-0047-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0047/TA-9-2023-0047-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COJP; http://publications.europa.eu/resource/authority/subject-matter/DISC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/193020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/052005,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0021,https://data.europarl.europa.eu/eli/dl/proc/2016-0062R,PE737.351,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0047
TA-9-2023-0026,Conservation of the Southern Bluefin Tuna: conservation and management measures,EP text adopted,9,2023-02-02,P9_TA(2023)0026,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0026/TA-9-2023-0026-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0026/TA-9-2023-0026-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/041030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0134,https://data.europarl.europa.eu/eli/dl/proc/2021-0242,PE719.636,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0026
TA-9-2023-0043,"Protocol to the EC/Korea Cooperation Agreement on a Civil Global Navigation Satellite System (GNSS): accession of Bulgaria, Croatia and Romania",EP text adopted,9,2023-02-15,P9_TA(2023)0043,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0043/TA-9-2023-0043-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0043/TA-9-2023-0043-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TECN; http://publications.europa.eu/resource/authority/subject-matter/COOP; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/114060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0006,https://data.europarl.europa.eu/eli/dl/proc/2018-0429,PE739.609,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0043
TA-9-2023-0072,Non-objection to a delegated act: methodology for the calculation of liabilities arising from derivatives ,EP text adopted,9,2023-03-15,P9_TA(2023)0072,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0072/TA-9-2023-0072-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0072/TA-9-2023-0072-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECO,http://publications.europa.eu/resource/authority/dir-eu-legal-act/103010,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0161,https://data.europarl.europa.eu/eli/dl/proc/2023-2534,PE742.320,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0072
TA-9-2023-0067,Revision of the Market Stability Reserve for the EU Emissions Trading System,EP text adopted,9,2023-03-14,P9_TA(2023)0067,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0067/TA-9-2023-0067-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0067/TA-9-2023-0067-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0045,https://data.europarl.europa.eu/eli/dl/proc/2021-0202,PE700.689,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0067
TA-9-2023-0099,"Monitoring, reporting and verification of greenhouse gas emissions from maritime transport",EP text adopted,9,2023-04-18,P9_TA(2023)0099,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0099/TA-9-2023-0099-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0099/TA-9-2023-0099-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/15102030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0730,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0134,https://data.europarl.europa.eu/eli/dl/proc/2021-0211B,PE746.645,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0099
TA-9-2023-0036,REPowerEU chapters in recovery and resilience plans,EP text adopted,9,2023-02-14,P9_TA(2023)0036,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0036/TA-9-2023-0036-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0036/TA-9-2023-0036-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECO; http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/103020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/121020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0260,https://data.europarl.europa.eu/eli/dl/proc/2022-0164,PE736.463,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0036
TA-9-2023-0074,Law enforcement information exchange,EP text adopted,9,2023-03-15,P9_TA(2023)0074,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0074/TA-9-2023-0074-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0074/TA-9-2023-0074-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0247,https://data.europarl.europa.eu/eli/dl/proc/2021-0411,PE732.767,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0074
TA-9-2023-0044,Joint Undertakings under Horizon Europe: Chips Joint Undertaking,EP text adopted,9,2023-02-15,P9_TA(2023)0044,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0044/TA-9-2023-0044-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0044/TA-9-2023-0044-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PIND; http://publications.europa.eu/resource/authority/subject-matter/RDT; http://publications.europa.eu/resource/authority/subject-matter/ENTC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/131030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/132070,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0012,https://data.europarl.europa.eu/eli/dl/proc/2022-0033,PE737.259,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0044
TA-9-2023-0029,Preparation of the EU-Ukraine Summit,EP text adopted,9,2023-02-02,P9_TA(2023)0029,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0029/TA-9-2023-0029-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0029/TA-9-2023-0029-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0092; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0092; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0096; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0095; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0094; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0093,https://data.europarl.europa.eu/eli/dl/proc/2023-2509,PE741.415,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0029
TA-9-2023-0023,Request for waiver of the immunity of Andrea Cozzolino,EP text adopted,9,2023-02-02,P9_TA(2023)0023,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0023/TA-9-2023-0023-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0023/TA-9-2023-0023-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PRIV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0016,https://data.europarl.europa.eu/eli/dl/proc/2023-2006,PE740.797,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0023
TA-9-2023-0070,Activities of the European Ombudsman - annual report 2021,EP text adopted,9,2023-03-14,P9_TA(2023)0070,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0070/TA-9-2023-0070-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0070/TA-9-2023-0070-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0054,https://data.europarl.europa.eu/eli/dl/proc/2022-2141,PE736.641,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0070
TA-9-2023-0032,Union rights in enforcing and implementing the UK Withdrawal Agreement and the EU-UK Trade and Cooperation Agreement,EP text adopted,9,2023-02-14,P9_TA(2023)0032,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0032/TA-9-2023-0032-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0032/TA-9-2023-0032-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COOP; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PCOM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/116030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0248,https://data.europarl.europa.eu/eli/dl/proc/2022-0068,PE734.466,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0032
TA-9-2023-0039,CO2 emission standards for cars and vans,EP text adopted,9,2023-02-14,P9_TA(2023)0039,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0039/TA-9-2023-0039-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0039/TA-9-2023-0039-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/133010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0150,https://data.europarl.europa.eu/eli/dl/proc/2021-0197,PE697.678,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0039
TA-9-2023-0004,Rules to prevent the misuse of shell entities for tax purposes,EP text adopted,9,2023-01-17,P9_TA(2023)0004,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0004/TA-9-2023-0004-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0004/TA-9-2023-0004-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FISC; http://publications.europa.eu/resource/authority/subject-matter/c_cd594a3b,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0950,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0293,https://data.europarl.europa.eu/eli/dl/proc/2021-0434,PE731.794,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0004
TA-9-2023-0040,Amendments to the European Long-Term Investment Funds (ELTIFs) Regulation,EP text adopted,9,2023-02-15,P9_TA(2023)0040,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0040/TA-9-2023-0040-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0040/TA-9-2023-0040-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FIN; http://publications.europa.eu/resource/authority/subject-matter/INV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0160,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0196,https://data.europarl.europa.eu/eli/dl/proc/2021-0377,PE719.930,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0040
TA-9-2023-0011,Human rights and democracy in the world and the European Union’s policy on the matter - annual report 2022,EP text adopted,9,2023-01-18,P9_TA(2023)0011,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0011/TA-9-2023-0011-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0011/TA-9-2023-0011-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DISC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18; http://publications.europa.eu/resource/authority/dir-eu-legal-act/052005,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0298,https://data.europarl.europa.eu/eli/dl/proc/2022-2049,PE735.497,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0011
