document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2024-0094,European Central Bank – annual report 2023,EP text adopted,9,2024-02-27,P9_TA(2024)0094,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0094_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BCE; http://publications.europa.eu/resource/authority/subject-matter/PEM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014075; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0412,,PE752.845,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0094
TA-9-2024-0104,Implementation of the common foreign and security policy – annual report 2023,EP text adopted,9,2024-02-28,P9_TA(2024)0104,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0104_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0389,,PE752.694,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0104
TA-9-2024-0065,Instant payments in euro,EP text adopted,9,2024-02-07,P9_TA(2024)0065,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0065_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/LCC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1040,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0230,,PE742.661,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0065
TA-9-2024-0066,Limit values for lead and its inorganic compounds and diisocyanates,EP text adopted,9,2024-02-07,P9_TA(2024)0066,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0066_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SECU; http://publications.europa.eu/resource/authority/subject-matter/SOCI; http://publications.europa.eu/resource/authority/subject-matter/SANT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/052020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0263,,PE746.964,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0066
TA-9-2024-0087,Shipments of waste,EP text adopted,9,2024-02-27,P9_TA(2024)0087,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0087_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/DECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/15103030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0290,,PE719.861,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0087
TA-9-2024-0093,Protection of the environment through criminal law,EP text adopted,9,2024-02-27,P9_TA(2024)0093,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0093_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0087,,PE737.290,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0093
TA-9-2024-0107,Financial activities of the European Investment Bank - annual report 2023,EP text adopted,9,2024-02-28,P9_TA(2024)0107,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0107_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BEI; http://publications.europa.eu/resource/authority/subject-matter/FIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014080,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0031,,PE757.274,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0107
TA-9-2024-0098,Supplementary protection certificate for plant protection products (recast),EP text adopted,9,2024-02-28,P9_TA(2024)0098,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0098_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0023,,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0098
TA-9-2024-0077,Association agreements for the participation of third countries in Union programmes,EP text adopted,9,2024-02-08,P9_TA(2024)0077,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0077_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0140; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1140,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0096,,PE758.017,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0077
TA-9-2024-0072,Recent attacks on Christmas Eve in Plateau State in Nigeria,EP text adopted,9,2024-02-08,P9_TA(2024)0072,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0072_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0119; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0105; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0114; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0117; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0118,,PE756.847,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0072
TA-9-2024-0076,Implementation report on the EU LGBTIQ Equality Strategy 2020-2025,EP text adopted,9,2024-02-08,P9_TA(2024)0076,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0076_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/DISC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/05200510,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0030,,PE756.097,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0076
TA-9-2024-0070,New wave of mass arrests in Belarus of opposition activists and their family members,EP text adopted,9,2024-02-08,P9_TA(2024)0070,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0070_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0110; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0115; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0116; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0126; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0129,,PE756.852,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0070
TA-9-2024-0075,Situation in Serbia following elections,EP text adopted,9,2024-02-08,P9_TA(2024)0075,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0075_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0108; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0133; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0134; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0106; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0131; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0132,,PE756.848,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0075
TA-9-2024-0080,Further repression against the democratic forces in Venezuela: attacks on presidential candidate Maria Corina Machado,EP text adopted,9,2024-02-08,P9_TA(2024)0080,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0080_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0111; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0104; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0107; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0097; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0100,,PE756.839,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0080
TA-9-2024-0111,Conclusion of an Agreement between the European Union and the Republic of Seychelles on access for Seychelles fishing vessels to the waters of Mayotte,EP text adopted,9,2024-02-29,P9_TA(2024)0111,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0111_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/042020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0043,,PE757.013,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0111
TA-9-2024-0122,Critical situation in Cuba,EP text adopted,9,2024-02-29,P9_TA(2024)0122,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0122_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0144; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0148; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0151,,PE756.911,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0122
TA-9-2024-0117,European Digital Identity Framework,EP text adopted,9,2024-02-29,P9_TA(2024)0117,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0117_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INFO; http://publications.europa.eu/resource/authority/subject-matter/MARI,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0038,,PE732.707,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0117
TA-9-2024-0159,The immediate risk of mass starvation in Gaza and the attacks on humanitarian aid deliveries,EP text adopted,9,2024-03-14,P9_TA(2024)0159,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0159_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/HUMA; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0192; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0187; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0189; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0190,,PE760.498,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0159
TA-9-2024-0083,Establishing the Ukraine Facility,EP text adopted,9,2024-02-27,P9_TA(2024)0083,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0083_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/ASSI; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/117010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/113070,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0286,,PE751.825,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0083
TA-9-2024-0103,Reporting requirements,EP text adopted,9,2024-02-28,P9_TA(2024)0103,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0103_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INFO; http://publications.europa.eu/resource/authority/subject-matter/ETEC; http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/041020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/133011,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0009,,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0103
TA-9-2024-0109,"Recommendation to the Council, the Commission and the EEAS on the situation in Syria",EP text adopted,9,2024-02-28,P9_TA(2024)0109,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0109_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0041,,PE754.939,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0109
TA-9-2024-0096,Unitary supplementary protection certificate for plant protection products,EP text adopted,9,2024-02-28,P9_TA(2024)0096,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0096_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0020,,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0096
TA-9-2024-0085,Protection of journalists and human rights defenders from manifestly unfounded or abusive court proceedings,EP text adopted,9,2024-02-27,P9_TA(2024)0085,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0085_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ELSJ,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1901,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0223,,PE745.170,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0085
TA-9-2024-0101,"Geographical indications for wine, spirit drinks and agricultural products",EP text adopted,9,2024-02-28,P9_TA(2024)0101,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0101_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/D-AL; http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/ALCO,http://publications.europa.eu/resource/authority/dir-eu-legal-act/152020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/036005; http://publications.europa.eu/resource/authority/dir-eu-legal-act/036055,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0173,,PE736.493,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0101
TA-9-2024-0105,Implementation of the common security and defence policy – annual report 2023,EP text adopted,9,2024-02-28,P9_TA(2024)0105,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0105_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0403,,PE750.101,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0105
TA-9-2024-0095,Driving licences,EP text adopted,9,2024-02-28,P9_TA(2024)0095,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0095_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/072040,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0445,,PE750.248,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0095
TA-9-2024-0086,Amendments to Protocol No 3 on the Statute of the Court of Justice of the European Union,EP text adopted,9,2024-02-27,P9_TA(2024)0086,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0086_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014050,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0278,,PE749.912,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0086
TA-9-2024-0091,Detergents and surfactants,EP text adopted,9,2024-02-27,P9_TA(2024)0091,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0091_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0039,,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0091
TA-9-2024-0084,Establishing the Strategic Technologies for Europe Platform (STEP),EP text adopted,9,2024-02-27,P9_TA(2024)0084,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0084_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECO; http://publications.europa.eu/resource/authority/subject-matter/COES; http://publications.europa.eu/resource/authority/subject-matter/INV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/103020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0290,,PERR\1287923EN.docx_x0009_1/1_x0009_PE752782v02-00_x000d__x000a__x0009__x0009_EN_x000d__x000a_,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0084
